"","ss","age","probe_type","acc","rt"
"783",1104,0,"lastpresented",1,808
"784",1104,0,"new",1,1141
"785",1104,0,"lastpresented",1,910
"786",1104,0,"otherpresented",1,625
"787",1104,0,"lastpresented",0,1665
"788",1104,0,"otherpresented",1,944
"789",1104,0,"lastpresented",1,654
"790",1104,0,"lastpresented",1,699
"791",1104,0,"new",1,967
"792",1104,0,"lastpresented",1,681
"793",1104,0,"lastpresented",1,747
"794",1104,0,"otherpresented",1,1089
"795",1104,0,"new",1,1190
"796",1104,0,"lastpresented",1,1276
"797",1104,0,"otherpresented",1,976
"798",1104,0,"otherpresented",1,998
"799",1104,0,"otherpresented",1,878
"800",1104,0,"lastpresented",1,798
"801",1104,0,"otherpresented",1,868
"802",1104,0,"otherpresented",0,1342
"803",1104,0,"new",1,940
"804",1104,0,"new",1,935
"805",1104,0,"otherpresented",1,1049
"806",1104,0,"new",1,1591
"807",1104,0,"lastpresented",1,609
"808",1104,0,"otherpresented",0,1033
"809",1104,0,"lastpresented",1,613
"810",1104,0,"otherpresented",1,665
"811",1104,0,"new",1,840
"812",1104,0,"otherpresented",1,541
"813",1104,0,"new",1,688
"814",1104,0,"new",1,1079
"815",1104,0,"lastpresented",1,649
"816",1104,0,"new",1,644
"817",1104,0,"new",1,647
"818",1104,0,"otherpresented",1,601
"819",1104,0,"new",1,765
"820",1104,0,"otherpresented",0,691
"821",1104,0,"otherpresented",1,674
"822",1104,0,"new",1,1051
"823",1104,0,"otherpresented",1,621
"824",1104,0,"new",1,1246
"825",1104,0,"otherpresented",1,744
"826",1104,0,"new",1,1040
"827",1104,0,"lastpresented",1,1168
"828",1104,0,"new",0,1707
"829",1104,0,"new",1,812
"830",1104,0,"lastpresented",1,690
"831",1104,0,"lastpresented",1,1046
"832",1104,0,"new",1,717
"833",1104,0,"lastpresented",1,625
"834",1104,0,"lastpresented",1,661
"835",1104,0,"new",1,680
"836",1104,0,"otherpresented",1,641
"837",1104,0,"otherpresented",1,667
"838",1104,0,"otherpresented",1,925
"839",1104,0,"lastpresented",1,582
"840",1104,0,"lastpresented",1,544
"841",11051,1,"lastpresented",1,1048
"842",11051,1,"new",1,1333
"843",11051,1,"new",1,1397
"844",11051,1,"lastpresented",1,1187
"845",11051,1,"new",1,1051
"846",11051,1,"otherpresented",1,1030
"847",11051,1,"lastpresented",1,1095
"848",11051,1,"new",1,1034
"849",11051,1,"new",1,1055
"850",11051,1,"otherpresented",1,1142
"851",11051,1,"new",1,1456
"852",11051,1,"new",1,1056
"853",11051,1,"lastpresented",1,733
"854",11051,1,"otherpresented",1,906
"855",11051,1,"lastpresented",1,877
"856",11051,1,"new",1,1040
"857",11051,1,"lastpresented",1,986
"858",11051,1,"new",1,1033
"859",11051,1,"otherpresented",1,1067
"860",11051,1,"new",1,1317
"861",11051,1,"otherpresented",1,1234
"862",11051,1,"new",1,1370
"863",11051,1,"lastpresented",1,837
"864",11051,1,"lastpresented",1,778
"865",11051,1,"new",1,1097
"866",11051,1,"new",1,871
"867",11051,1,"lastpresented",1,789
"868",11051,1,"lastpresented",1,804
"869",11051,1,"otherpresented",1,840
"870",11051,1,"lastpresented",1,1289
"871",11051,1,"new",1,1239
"872",11051,1,"new",1,1278
"873",11051,1,"otherpresented",1,1243
"874",11051,1,"lastpresented",1,972
"875",11051,1,"new",1,1621
"876",11051,1,"new",1,1217
"877",11051,1,"new",1,1227
"878",11051,1,"otherpresented",1,1397
"879",11051,1,"new",1,979
"880",11051,1,"otherpresented",1,1198
"881",11051,1,"new",1,1042
"882",11051,1,"otherpresented",1,1183
"883",11051,1,"otherpresented",1,1240
"884",11051,1,"otherpresented",1,930
"885",11051,1,"lastpresented",1,1257
"886",11051,1,"new",1,1756
"887",11051,1,"lastpresented",1,996
"888",11051,1,"new",1,1084
"889",11051,1,"otherpresented",1,1197
"890",11051,1,"otherpresented",1,1097
"891",11051,1,"lastpresented",1,893
"892",11051,1,"otherpresented",1,917
"893",11051,1,"lastpresented",1,963
"894",11051,1,"lastpresented",1,1173
"895",11051,1,"lastpresented",1,748
"896",11051,1,"lastpresented",1,1057
"897",11051,1,"otherpresented",1,1230
"898",11051,1,"new",1,1238
"899",11051,1,"new",1,1219
"900",11051,1,"new",1,1268
"901",11051,1,"lastpresented",1,1128
"902",11051,1,"new",1,1034
"903",11051,1,"new",1,978
"904",11051,1,"otherpresented",1,1054
"905",11051,1,"lastpresented",1,1225
"906",11051,1,"otherpresented",1,843
"907",11051,1,"lastpresented",1,786
"908",11051,1,"lastpresented",1,826
"909",11051,1,"otherpresented",1,801
"910",11051,1,"lastpresented",1,1109
"911",11051,1,"lastpresented",1,886
"912",11051,1,"new",1,979
"913",11051,1,"lastpresented",1,768
"914",11051,1,"otherpresented",1,771
"915",11051,1,"otherpresented",1,974
"916",11051,1,"otherpresented",1,911
"917",11051,1,"otherpresented",1,849
"918",11051,1,"otherpresented",1,929
"919",11051,1,"otherpresented",1,803
"920",11051,1,"new",1,1199
"921",11051,1,"new",1,1241
"922",11051,1,"new",0,981
"923",11051,1,"otherpresented",1,1030
"924",11051,1,"otherpresented",1,872
"925",11051,1,"otherpresented",1,968
"926",11051,1,"lastpresented",1,834
"927",11051,1,"otherpresented",1,950
"928",11051,1,"lastpresented",1,822
"929",11051,1,"lastpresented",1,838
"930",11051,1,"otherpresented",1,894
"931",11051,1,"lastpresented",1,938
"932",11051,1,"otherpresented",1,974
"933",11051,1,"lastpresented",1,864
"934",11051,1,"lastpresented",1,964
"935",11051,1,"new",1,1053
"936",11051,1,"new",1,1110
"937",11051,1,"new",1,1097
"938",11051,1,"otherpresented",1,910
"939",11051,1,"otherpresented",1,863
"940",11051,1,"otherpresented",0,1077
"941",11051,1,"lastpresented",1,1056
"942",11051,1,"lastpresented",1,908
"943",11051,1,"lastpresented",1,806
"944",11051,1,"new",1,1016
"945",11051,1,"otherpresented",0,0
"946",1106,1,"lastpresented",1,1077
"947",1106,1,"otherpresented",0,865
"948",1106,1,"otherpresented",1,384
"949",1106,1,"otherpresented",0,580
"950",1106,1,"lastpresented",1,489
"951",1106,1,"new",0,340
"952",1106,1,"lastpresented",0,416
"953",1106,1,"lastpresented",1,339
"954",1106,1,"otherpresented",1,292
"955",1106,1,"lastpresented",1,788
"956",1106,1,"lastpresented",1,568
"957",1106,1,"otherpresented",0,537
"958",1106,1,"otherpresented",1,347
"959",1106,1,"lastpresented",1,406
"960",1106,1,"new",0,321
"961",1106,1,"new",0,326
"962",1106,1,"lastpresented",0,629
"963",1106,1,"lastpresented",1,496
"964",1106,1,"new",0,251
"965",1106,1,"lastpresented",1,402
"966",1106,1,"otherpresented",1,390
"967",1106,1,"new",0,312
"968",1106,1,"lastpresented",0,248
"969",1106,1,"otherpresented",1,144
"970",1106,1,"lastpresented",0,475
"971",1106,1,"lastpresented",1,386
"972",1106,1,"new",1,585
"973",1106,1,"lastpresented",1,301
"974",1106,1,"otherpresented",1,715
"975",1106,1,"otherpresented",0,1008
"976",1106,1,"new",1,972
"977",1106,1,"new",0,749
"978",1106,1,"otherpresented",1,727
"979",1106,1,"otherpresented",0,845
"980",1106,1,"new",1,764
"981",1106,1,"otherpresented",1,586
"982",1106,1,"otherpresented",0,808
"983",1106,1,"otherpresented",0,612
"984",1106,1,"lastpresented",1,704
"985",1106,1,"lastpresented",1,976
"986",1106,1,"lastpresented",1,464
"987",1106,1,"otherpresented",1,422
"988",1106,1,"lastpresented",0,1013
"989",1106,1,"otherpresented",0,987
"990",1106,1,"lastpresented",1,417
"991",1106,1,"otherpresented",0,1157
"992",1106,1,"new",1,806
"993",1106,1,"new",1,818
"994",1106,1,"new",1,945
"995",1106,1,"lastpresented",0,738
"996",1106,1,"lastpresented",1,1121
"997",1106,1,"otherpresented",1,1026
"998",1106,1,"new",0,607
"999",1106,1,"new",1,788
"1000",1106,1,"lastpresented",1,878
"1001",1106,1,"new",1,1140
"1002",1106,1,"new",1,1072
"1003",1106,1,"lastpresented",1,1141
"1004",1106,1,"otherpresented",1,1019
"1005",1106,1,"new",0,1570
"1006",1106,1,"otherpresented",0,1901
"1007",1106,1,"new",0,0
"1008",1106,1,"new",0,881
"1009",1106,1,"lastpresented",1,1055
"1010",1106,1,"lastpresented",1,748
"1011",1106,1,"otherpresented",0,1444
"1012",1106,1,"new",1,1500
"1013",1106,1,"otherpresented",1,1264
"1014",1106,1,"new",1,1459
"1015",1106,1,"new",1,1456
"1016",1106,1,"otherpresented",1,1345
"1017",1106,1,"new",0,0
"1018",1106,1,"new",1,1602
"1019",1106,1,"lastpresented",1,1158
"1020",1106,1,"lastpresented",1,1412
"1021",1106,1,"new",1,1057
"1022",1106,1,"otherpresented",1,961
"1023",1106,1,"otherpresented",1,1432
"1024",1106,1,"otherpresented",1,1076
"1025",1106,1,"lastpresented",1,856
"1026",1106,1,"otherpresented",0,714
"1027",1106,1,"lastpresented",1,1026
"1028",1106,1,"lastpresented",1,1384
"1029",1106,1,"otherpresented",1,1418
"1030",1106,1,"otherpresented",1,1192
"1031",1106,1,"new",1,1982
"1032",1106,1,"new",1,1577
"1033",1106,1,"new",1,1316
"1034",1106,1,"lastpresented",1,1350
"1035",1106,1,"otherpresented",0,1259
"1036",1106,1,"new",0,0
"1037",1106,1,"new",0,1041
"1038",1106,1,"otherpresented",1,1176
"1039",1106,1,"new",1,1452
"1040",1106,1,"lastpresented",1,908
"1041",1106,1,"lastpresented",1,918
"1042",1106,1,"new",1,1378
"1043",1106,1,"lastpresented",1,782
"1044",1106,1,"new",1,1408
"1045",1106,1,"new",1,802
"1046",1106,1,"otherpresented",0,1412
"1047",1106,1,"otherpresented",1,1339
"1048",1106,1,"lastpresented",1,661
"1049",1106,1,"otherpresented",1,1097
"1050",1106,1,"new",1,1021
"1051",1107,1,"new",1,1122
"1052",1107,1,"otherpresented",1,1114
"1053",1107,1,"new",1,993
"1054",1107,1,"lastpresented",1,1026
"1055",1107,1,"otherpresented",1,908
"1056",1107,1,"otherpresented",1,856
"1057",1107,1,"lastpresented",1,804
"1058",1107,1,"otherpresented",1,963
"1059",1107,1,"otherpresented",1,807
"1060",1107,1,"otherpresented",1,1047
"1061",1107,1,"otherpresented",1,944
"1062",1107,1,"otherpresented",1,986
"1063",1107,1,"otherpresented",1,880
"1064",1107,1,"new",1,1071
"1065",1107,1,"new",1,848
"1066",1107,1,"lastpresented",1,948
"1067",1107,1,"lastpresented",1,990
"1068",1107,1,"new",1,845
"1069",1107,1,"lastpresented",1,971
"1070",1107,1,"lastpresented",1,772
"1071",1107,1,"otherpresented",1,776
"1072",1107,1,"lastpresented",1,808
"1073",1107,1,"new",1,923
"1074",1107,1,"new",1,940
"1075",1107,1,"otherpresented",1,1210
"1076",1107,1,"new",1,1140
"1077",1107,1,"otherpresented",0,1272
"1078",1107,1,"new",1,1019
"1079",1107,1,"otherpresented",1,995
"1080",1107,1,"lastpresented",1,1429
"1081",1107,1,"otherpresented",1,1051
"1082",1107,1,"lastpresented",1,1088
"1083",1107,1,"otherpresented",1,923
"1084",1107,1,"new",1,880
"1085",1107,1,"new",1,1039
"1086",1107,1,"lastpresented",1,962
"1087",1107,1,"lastpresented",1,1019
"1088",1107,1,"lastpresented",1,1097
"1089",1107,1,"new",1,968
"1090",1107,1,"lastpresented",1,970
"1091",1107,1,"lastpresented",1,1239
"1092",1107,1,"otherpresented",0,1122
"1093",1107,1,"otherpresented",0,892
"1094",1107,1,"new",1,823
"1095",1107,1,"otherpresented",1,757
"1096",1107,1,"new",1,1693
"1097",1107,1,"lastpresented",0,0
"1098",1107,1,"otherpresented",1,1293
"1099",1107,1,"new",1,1132
"1100",1107,1,"lastpresented",1,964
"1101",1107,1,"lastpresented",1,1057
"1102",1107,1,"otherpresented",1,1240
"1103",1107,1,"lastpresented",1,1052
"1104",1107,1,"lastpresented",1,1149
"1105",1107,1,"otherpresented",1,917
"1106",1107,1,"new",0,1211
"1107",1107,1,"new",1,1046
"1108",1107,1,"lastpresented",1,794
"1109",1107,1,"lastpresented",1,936
"1110",1107,1,"lastpresented",1,827
"1111",1107,1,"new",1,977
"1112",1107,1,"new",1,1005
"1113",1107,1,"new",1,985
"1114",1107,1,"otherpresented",1,1044
"1115",1107,1,"new",1,813
"1116",1107,1,"lastpresented",1,936
"1117",1107,1,"lastpresented",1,996
"1118",1107,1,"lastpresented",1,866
"1119",1107,1,"lastpresented",1,834
"1120",1107,1,"new",1,905
"1121",1107,1,"new",1,1261
"1122",1107,1,"new",1,894
"1123",1107,1,"otherpresented",1,1038
"1124",1107,1,"otherpresented",1,950
"1125",1107,1,"lastpresented",1,810
"1126",1107,1,"new",1,841
"1127",1107,1,"lastpresented",1,706
"1128",1107,1,"new",1,772
"1129",1107,1,"new",1,1049
"1130",1107,1,"otherpresented",0,1050
"1131",1107,1,"lastpresented",1,1011
"1132",1107,1,"new",1,1013
"1133",1107,1,"otherpresented",0,788
"1134",1107,1,"new",1,949
"1135",1107,1,"otherpresented",1,1005
"1136",1107,1,"new",1,857
"1137",1107,1,"otherpresented",1,1248
"1138",1107,1,"otherpresented",1,1232
"1139",1107,1,"lastpresented",1,1000
"1140",1107,1,"lastpresented",1,1005
"1141",1107,1,"new",1,947
"1142",1107,1,"otherpresented",1,1017
"1143",1107,1,"lastpresented",1,830
"1144",1107,1,"otherpresented",1,964
"1145",1107,1,"new",1,862
"1146",1107,1,"otherpresented",0,889
"1147",1107,1,"new",1,889
"1148",1107,1,"lastpresented",0,775
"1149",1107,1,"new",1,748
"1150",1107,1,"otherpresented",1,976
"1151",1107,1,"otherpresented",1,1047
"1152",1107,1,"new",1,873
"1153",1107,1,"lastpresented",1,1099
"1154",1107,1,"lastpresented",1,1133
"1155",1107,1,"otherpresented",0,1525
"1156",1109,0,"otherpresented",1,1301
"1157",1109,0,"lastpresented",1,581
"1158",1109,0,"lastpresented",1,561
"1159",1109,0,"otherpresented",0,1114
"1160",1109,0,"lastpresented",1,1109
"1161",1109,0,"new",1,926
"1162",1109,0,"new",1,975
"1163",1109,0,"lastpresented",1,916
"1164",1109,0,"new",1,1134
"1165",1109,0,"otherpresented",1,893
"1166",1109,0,"lastpresented",1,617
"1167",1109,0,"new",0,742
"1168",1109,0,"lastpresented",1,831
"1169",1109,0,"new",1,872
"1170",1109,0,"otherpresented",1,820
"1171",1109,0,"lastpresented",1,710
"1172",1109,0,"lastpresented",1,1130
"1173",1109,0,"otherpresented",1,1031
"1174",1109,0,"otherpresented",1,659
"1175",1109,0,"new",1,935
"1176",1109,0,"otherpresented",1,756
"1177",1109,0,"new",0,790
"1178",1109,0,"otherpresented",0,822
"1179",1109,0,"otherpresented",1,1343
"1180",1109,0,"otherpresented",1,933
"1181",1109,0,"otherpresented",1,656
"1182",1109,0,"otherpresented",0,875
"1183",1109,0,"otherpresented",1,975
"1184",1109,0,"new",1,1385
"1185",1109,0,"new",0,1319
"1186",1109,0,"lastpresented",1,944
"1187",1109,0,"lastpresented",1,1227
"1188",1109,0,"lastpresented",1,671
"1189",1109,0,"new",1,983
"1190",1109,0,"lastpresented",1,1062
"1191",1109,0,"new",0,0
"1192",1109,0,"new",1,817
"1193",1109,0,"lastpresented",1,759
"1194",1109,0,"new",1,983
"1195",1109,0,"new",1,1116
"1196",1109,0,"otherpresented",1,705
"1197",1109,0,"new",1,855
"1198",1109,0,"new",1,987
"1199",1109,0,"new",1,1278
"1200",1109,0,"lastpresented",1,608
"1201",1109,0,"lastpresented",1,778
"1202",1109,0,"new",1,1017
"1203",1109,0,"otherpresented",1,1603
"1204",1109,0,"new",0,881
"1205",1109,0,"otherpresented",0,1118
"1206",1109,0,"otherpresented",1,1131
"1207",1109,0,"lastpresented",1,738
"1208",1109,0,"new",1,856
"1209",1109,0,"otherpresented",0,1828
"1210",1109,0,"otherpresented",1,671
"1211",1109,0,"new",1,771
"1212",1109,0,"lastpresented",1,495
"1213",1109,0,"new",1,768
"1214",1109,0,"otherpresented",0,624
"1215",1109,0,"lastpresented",1,753
"1216",1109,0,"lastpresented",1,611
"1217",1109,0,"new",1,780
"1218",1109,0,"otherpresented",1,1074
"1219",1109,0,"otherpresented",0,673
"1220",1109,0,"lastpresented",1,674
"1221",1109,0,"new",1,1168
"1222",1109,0,"lastpresented",1,552
"1223",1109,0,"otherpresented",1,581
"1224",1109,0,"otherpresented",1,1062
"1225",1109,0,"lastpresented",1,518
"1226",1109,0,"lastpresented",1,576
"1227",1109,0,"lastpresented",1,871
"1228",1109,0,"lastpresented",1,678
"1229",1109,0,"otherpresented",1,1109
"1230",1109,0,"lastpresented",1,672
"1231",1109,0,"lastpresented",1,717
"1232",1109,0,"lastpresented",1,456
"1233",1109,0,"new",1,1070
"1234",1109,0,"lastpresented",1,644
"1235",1109,0,"otherpresented",1,594
"1236",1109,0,"new",0,606
"1237",1109,0,"new",1,940
"1238",1109,0,"otherpresented",1,1211
"1239",1109,0,"new",1,777
"1240",1109,0,"lastpresented",1,646
"1241",1109,0,"otherpresented",1,899
"1242",1109,0,"lastpresented",1,604
"1243",1109,0,"new",1,1305
"1244",1109,0,"lastpresented",1,730
"1245",1109,0,"new",1,829
"1246",1109,0,"lastpresented",1,568
"1247",1109,0,"otherpresented",1,954
"1248",1109,0,"new",1,800
"1249",1109,0,"new",1,916
"1250",1109,0,"otherpresented",1,663
"1251",1109,0,"otherpresented",1,760
"1252",1109,0,"otherpresented",1,697
"1253",1109,0,"otherpresented",1,508
"1254",1109,0,"otherpresented",1,606
"1255",1109,0,"new",1,1157
"1256",1109,0,"new",0,352
"1257",1109,0,"lastpresented",1,818
"1258",1109,0,"otherpresented",1,674
"1259",1109,0,"lastpresented",1,1783
"1260",1109,0,"new",1,1201
"1261",1110,0,"new",1,1113
"1262",1110,0,"new",1,933
"1263",1110,0,"new",1,1080
"1264",1110,0,"lastpresented",1,928
"1265",1110,0,"otherpresented",1,880
"1266",1110,0,"lastpresented",0,1395
"1267",1110,0,"lastpresented",1,919
"1268",1110,0,"new",1,740
"1269",1110,0,"new",1,986
"1270",1110,0,"lastpresented",1,568
"1271",1110,0,"otherpresented",0,584
"1272",1110,0,"new",1,1015
"1273",1110,0,"new",1,865
"1274",1110,0,"new",1,710
"1275",1110,0,"lastpresented",1,523
"1276",1110,0,"new",1,708
"1277",1110,0,"new",1,718
"1278",1110,0,"lastpresented",1,642
"1279",1110,0,"otherpresented",1,1020
"1280",1110,0,"otherpresented",1,811
"1281",1110,0,"otherpresented",0,1084
"1282",1110,0,"lastpresented",1,788
"1283",1110,0,"lastpresented",1,716
"1284",1110,0,"new",1,879
"1285",1110,0,"otherpresented",1,894
"1286",1110,0,"new",1,694
"1287",1110,0,"otherpresented",1,1095
"1288",1110,0,"lastpresented",1,740
"1289",1110,0,"lastpresented",1,648
"1290",1110,0,"new",0,1066
"1291",1110,0,"new",1,775
"1292",1110,0,"lastpresented",1,735
"1293",1110,0,"lastpresented",1,681
"1294",1110,0,"lastpresented",1,680
"1295",1110,0,"otherpresented",1,1099
"1296",1110,0,"otherpresented",0,1091
"1297",1110,0,"otherpresented",1,869
"1298",1110,0,"new",1,888
"1299",1110,0,"otherpresented",1,883
"1300",1110,0,"new",1,1113
"1301",1110,0,"lastpresented",1,770
"1302",1110,0,"lastpresented",1,756
"1303",1110,0,"lastpresented",1,637
"1304",1110,0,"new",1,971
"1305",1110,0,"otherpresented",1,875
"1306",1110,0,"lastpresented",1,658
"1307",1110,0,"lastpresented",1,711
"1308",1110,0,"new",1,698
"1309",1110,0,"otherpresented",1,731
"1310",1110,0,"lastpresented",1,787
"1311",1110,0,"new",1,1008
"1312",1110,0,"lastpresented",1,550
"1313",1110,0,"new",1,875
"1314",1110,0,"new",1,738
"1315",1110,0,"otherpresented",0,695
"1316",1110,0,"otherpresented",1,923
"1317",1110,0,"lastpresented",1,637
"1318",1110,0,"lastpresented",1,651
"1319",1110,0,"new",1,768
"1320",1110,0,"lastpresented",1,530
"1321",1110,0,"lastpresented",1,662
"1322",1110,0,"otherpresented",1,907
"1323",1110,0,"lastpresented",1,624
"1324",1110,0,"lastpresented",1,561
"1325",1110,0,"otherpresented",1,690
"1326",1110,0,"lastpresented",1,680
"1327",1110,0,"otherpresented",1,1136
"1328",1110,0,"lastpresented",1,725
"1329",1110,0,"lastpresented",1,488
"1330",1110,0,"otherpresented",1,816
"1331",1110,0,"otherpresented",1,611
"1332",1110,0,"new",1,1159
"1333",1110,0,"otherpresented",1,738
"1334",1110,0,"lastpresented",1,548
"1335",1110,0,"otherpresented",1,836
"1336",1110,0,"new",1,1272
"1337",1110,0,"lastpresented",1,853
"1338",1110,0,"otherpresented",1,903
"1339",1110,0,"lastpresented",1,630
"1340",1110,0,"otherpresented",1,843
"1341",1110,0,"new",1,842
"1342",1110,0,"new",1,1174
"1343",1110,0,"new",1,812
"1344",1110,0,"otherpresented",1,1005
"1345",1110,0,"otherpresented",1,679
"1346",1110,0,"new",1,878
"1347",1110,0,"lastpresented",1,587
"1348",1110,0,"otherpresented",0,746
"1349",1110,0,"new",1,647
"1350",1110,0,"otherpresented",1,754
"1351",1110,0,"new",1,703
"1352",1110,0,"otherpresented",1,1041
"1353",1110,0,"otherpresented",1,643
"1354",1110,0,"lastpresented",1,543
"1355",1110,0,"lastpresented",0,1125
"1356",1110,0,"otherpresented",1,877
"1357",1110,0,"otherpresented",1,712
"1358",1110,0,"new",1,919
"1359",1110,0,"new",1,876
"1360",1110,0,"new",1,762
"1361",1110,0,"otherpresented",1,898
"1362",1110,0,"otherpresented",1,1049
"1363",1110,0,"new",1,685
"1364",1110,0,"new",0,1142
"1365",1110,0,"otherpresented",1,798
"1366",1111,0,"lastpresented",1,888
"1367",1111,0,"new",1,1537
"1368",1111,0,"lastpresented",1,791
"1369",1111,0,"new",1,1597
"1370",1111,0,"lastpresented",1,952
"1371",1111,0,"otherpresented",1,728
"1372",1111,0,"new",1,911
"1373",1111,0,"new",1,768
"1374",1111,0,"otherpresented",1,849
"1375",1111,0,"otherpresented",1,574
"1376",1111,0,"new",1,859
"1377",1111,0,"new",1,905
"1378",1111,0,"lastpresented",1,658
"1379",1111,0,"otherpresented",1,660
"1380",1111,0,"new",1,932
"1381",1111,0,"lastpresented",1,1048
"1382",1111,0,"otherpresented",1,721
"1383",1111,0,"new",1,674
"1384",1111,0,"otherpresented",1,982
"1385",1111,0,"otherpresented",1,651
"1386",1111,0,"otherpresented",1,753
"1387",1111,0,"otherpresented",1,723
"1388",1111,0,"otherpresented",1,839
"1389",1111,0,"otherpresented",0,0
"1390",1111,0,"otherpresented",1,757
"1391",1111,0,"otherpresented",1,762
"1392",1111,0,"new",1,630
"1393",1111,0,"otherpresented",1,1948
"1394",1111,0,"otherpresented",1,769
"1395",1111,0,"new",1,733
"1396",1111,0,"lastpresented",1,687
"1397",1111,0,"otherpresented",1,690
"1398",1111,0,"lastpresented",1,656
"1399",1111,0,"lastpresented",1,779
"1400",1111,0,"otherpresented",1,688
"1401",1111,0,"otherpresented",1,437
"1402",1111,0,"lastpresented",1,689
"1403",1111,0,"otherpresented",1,594
"1404",1111,0,"new",1,864
"1405",1111,0,"new",1,863
"1406",1111,0,"new",1,1067
"1407",1111,0,"new",1,771
"1408",1111,0,"new",1,674
"1409",1111,0,"new",1,1180
"1410",1111,0,"lastpresented",1,1089
"1411",1111,0,"lastpresented",1,598
"1412",1111,0,"new",1,1014
"1413",1111,0,"lastpresented",1,842
"1414",1111,0,"lastpresented",1,859
"1415",1111,0,"lastpresented",1,879
"1416",1111,0,"new",1,1340
"1417",1111,0,"lastpresented",1,709
"1418",1111,0,"otherpresented",1,676
"1419",1111,0,"otherpresented",1,980
"1420",1111,0,"new",1,1031
"1421",1111,0,"otherpresented",1,1218
"1422",1111,0,"lastpresented",1,993
"1423",1111,0,"new",1,1230
"1424",1111,0,"new",1,1062
"1425",1111,0,"otherpresented",0,0
"1426",1111,0,"lastpresented",0,1025
"1427",1111,0,"lastpresented",1,816
"1428",1111,0,"new",1,752
"1429",1111,0,"lastpresented",1,994
"1430",1111,0,"otherpresented",1,947
"1431",1111,0,"lastpresented",1,799
"1432",1111,0,"otherpresented",1,1065
"1433",1111,0,"lastpresented",1,893
"1434",1111,0,"otherpresented",1,1318
"1435",1111,0,"otherpresented",1,903
"1436",1111,0,"lastpresented",1,709
"1437",1111,0,"new",1,794
"1438",1111,0,"new",1,727
"1439",1111,0,"lastpresented",1,958
"1440",1111,0,"otherpresented",1,998
"1441",1111,0,"new",1,841
"1442",1111,0,"new",1,779
"1443",1111,0,"lastpresented",1,868
"1444",1111,0,"otherpresented",1,546
"1445",1111,0,"new",1,700
"1446",1111,0,"lastpresented",0,1361
"1447",1111,0,"new",1,1346
"1448",1111,0,"otherpresented",1,1281
"1449",1111,0,"lastpresented",1,1386
"1450",1111,0,"lastpresented",1,677
"1451",1111,0,"lastpresented",1,931
"1452",1111,0,"otherpresented",1,788
"1453",1111,0,"lastpresented",1,591
"1454",1111,0,"lastpresented",1,670
"1455",1111,0,"lastpresented",0,0
"1456",1111,0,"lastpresented",1,1145
"1457",1111,0,"otherpresented",1,791
"1458",1111,0,"lastpresented",1,650
"1459",1111,0,"otherpresented",1,1277
"1460",1111,0,"new",1,712
"1461",1111,0,"lastpresented",1,703
"1462",1111,0,"new",1,848
"1463",1111,0,"lastpresented",1,1172
"1464",1111,0,"new",1,1116
"1465",1111,0,"otherpresented",1,764
"1466",1111,0,"new",1,803
"1467",1111,0,"new",1,995
"1468",1111,0,"otherpresented",1,719
"1469",1111,0,"new",1,853
"1470",1111,0,"new",1,1259
"1471",1112,0,"lastpresented",1,636
"1472",1112,0,"new",1,586
"1473",1112,0,"lastpresented",1,554
"1474",1112,0,"new",1,848
"1475",1112,0,"new",1,556
"1476",1112,0,"otherpresented",0,574
"1477",1112,0,"otherpresented",1,369
"1478",1112,0,"otherpresented",1,480
"1479",1112,0,"new",1,494
"1480",1112,0,"lastpresented",1,643
"1481",1112,0,"lastpresented",1,371
"1482",1112,0,"otherpresented",1,778
"1483",1112,0,"lastpresented",1,382
"1484",1112,0,"new",1,476
"1485",1112,0,"lastpresented",0,579
"1486",1112,0,"new",1,721
"1487",1112,0,"otherpresented",1,620
"1488",1112,0,"lastpresented",1,457
"1489",1112,0,"otherpresented",1,531
"1490",1112,0,"lastpresented",1,614
"1491",1112,0,"otherpresented",1,818
"1492",1112,0,"otherpresented",1,472
"1493",1112,0,"lastpresented",1,409
"1494",1112,0,"otherpresented",0,741
"1495",1112,0,"otherpresented",0,603
"1496",1112,0,"new",1,685
"1497",1112,0,"new",1,538
"1498",1112,0,"new",1,711
"1499",1112,0,"lastpresented",1,825
"1500",1112,0,"new",1,1313
"1501",1112,0,"otherpresented",1,692
"1502",1112,0,"lastpresented",1,520
"1503",1112,0,"otherpresented",1,583
"1504",1112,0,"lastpresented",1,435
"1505",1112,0,"new",1,619
"1506",1112,0,"lastpresented",1,388
"1507",1112,0,"lastpresented",1,368
"1508",1112,0,"new",1,607
"1509",1112,0,"new",1,677
"1510",1112,0,"new",1,730
"1511",1112,0,"lastpresented",1,583
"1512",1112,0,"otherpresented",1,641
"1513",1112,0,"lastpresented",1,433
"1514",1112,0,"lastpresented",1,463
"1515",1112,0,"new",0,798
"1516",1112,0,"new",1,617
"1517",1112,0,"lastpresented",1,715
"1518",1112,0,"lastpresented",1,597
"1519",1112,0,"otherpresented",1,760
"1520",1112,0,"new",0,570
"1521",1112,0,"otherpresented",1,646
"1522",1112,0,"lastpresented",1,448
"1523",1112,0,"otherpresented",1,517
"1524",1112,0,"new",1,711
"1525",1112,0,"new",1,819
"1526",1112,0,"lastpresented",1,474
"1527",1112,0,"lastpresented",1,403
"1528",1112,0,"lastpresented",1,861
"1529",1112,0,"lastpresented",1,485
